transaction_id,customer_id,transaction_date,amount,items,merchant_category,channel,country,customer_age,loyalty_points
TXN-000668,CUST-0321,2026-06-14,101.2,10,utilities,in_store,ES,61,2508
TXN-000669,CUST-0050,2026-06-04,67.61,10,utilities,in_store,ES,30,596
TXN-000670,CUST-0350,2026-04-09,27.82,3,fuel,online,GB,24,195
TXN-000671,CUST-0081,2026-04-24,27.5,10,restaurants,online,GB,60,2857
TXN-000672,CUST-0156,2026-01-10,78.28,11,electronics,online,GB,55,2235
TXN-000673,CUST-0264,2026-03-19,57.44,10,groceries,mobile,US,39,1450
TXN-000674,CUST-0373,2026-05-31,37.12,4,fuel,online,US,64,2726
TXN-000675,CUST-0142,2026-04-07,69.84,5,travel,in_store,US,47,2026
TXN-000676,CUST-0202,2026-02-11,21.38,2,utilities,online,GB,21,0
TXN-000677,CUST-0214,2026-05-08,31.56,7,groceries,in_store,NL,23,64
TXN-000678,CUST-0209,2026-05-19,10.85,2,restaurants,online,DE,73,3573
TXN-000679,CUST-0250,2026-06-29,97.31,9,healthcare,online,US,43,1590
TXN-000680,CUST-0146,2026-03-23,70.51,9,electronics,in_store,GB,19,0
TXN-000681,CUST-0367,2026-02-20,45.33,8,utilities,in_store,GB,43,1657
TXN-000682,CUST-0134,2026-01-30,43.89,5,utilities,mobile,DE,20,288
TXN-000683,CUST-0232,2026-03-20,22.43,5,healthcare,mobile,US,40,1161
TXN-000684,CUST-0042,2026-02-13,68.86,11,groceries,in_store,GB,55,2373
TXN-000685,CUST-0059,2026-04-14,13.08,6,fuel,online,ES,43,1340
TXN-000686,CUST-0362,2026-03-23,52.37,3,electronics,mobile,GB,42,1680
TXN-000687,CUST-0154,2026-06-01,81.56,11,healthcare,in_store,ES,47,2090
TXN-000688,CUST-0281,2026-05-28,42.57,6,healthcare,in_store,US,63,2750
TXN-000689,CUST-0087,2026-04-18,25.06,9,healthcare,online,US,45,1429
TXN-000690,CUST-0230,2026-02-15,98.59,7,groceries,online,GB,68,3073
TXN-000691,CUST-0011,2026-03-02,116.92,11,restaurants,online,US,70,3395
TXN-000692,CUST-0267,2026-05-10,25.28,3,restaurants,mobile,GB,44,1256
TXN-000693,CUST-0360,2026-04-26,58.75,9,electronics,online,NL,26,401
TXN-000694,CUST-0235,2026-02-13,33.06,7,fuel,online,US,68,2939
TXN-000695,CUST-0063,2026-03-21,5.73,1,fuel,in_store,ES,75,3671
TXN-000696,CUST-0246,2026-06-17,6.42,1,healthcare,mobile,NL,53,1852
TXN-000697,CUST-0285,2026-02-26,7.72,2,fuel,in_store,GB,62,2389
TXN-000698,CUST-0083,2026-03-29,14.18,3,travel,in_store,FR,59,2538
TXN-000699,CUST-0194,2026-05-08,31.44,2,groceries,online,NL,73,2932
TXN-000700,CUST-0115,2026-03-07,47.03,6,travel,in_store,DE,72,3317
